# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Mon May 11 16:33:08 2026   by: write_object_track_set_viame_csv
13,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_224726.371680_ir.tif,959,617.069,505.437,627.622,512,1,0,off_frame,1,(note) animal likely (same as previous detection)
14,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_224818.215675_ir.tif,1005,388.137,126.486,393.743,134.14,1,0,animal,1
15,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_224852.810384_ir.tif,1036,360.285,276.94,368.833,290.639,1,0,false_positive,1
16,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_224924.968879_ir.tif,1065,382.23,347.907,390.573,360.309,1,0,false_positive,1
17,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225032.490092_ir.tif,1126,386.676,418.674,395.699,430.746,1,0,false_positive,1
18,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225210.372127_ir.tif,1153,89.473,434.173,101.9,444.185,1,0,false_positive,1
19,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225314.138957_ir.tif,1211,561.749,215.092,570.395,222.927,1,0,animal,1
20,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225423.077317_ir.tif,1274,470.393,35.239,478.866,43.592,1,0,animal,1
21,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225424.170687_ir.tif,1275,479.35,423.361,487.055,432.574,1,0,animal_duplicate,1
22,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225519.756026_ir.tif,1326,7.262,385.052,16.99,395.307,1,0,false_positive,1
23,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225521.924098_ir.tif,1328,276.815,148.321,285.235,158.34,1,0,false_positive,1
24,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225612.990992_ir.tif,1375,281.083,68.8366,290.645,76.5844,1,0,animal,1
25,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225614.076458_ir.tif,1376,284.624,485.246,294.954,495.158,1,0,off_frame,1,(note) animal likely (same as previous detection)
26,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225634.628643_ir.tif,1395,297.407,327.124,304.611,336.079,1,0,animal,1
27,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225636.780837_ir.tif,1397,203.043,173.804,211.066,181.307,1,0,animal,1
28,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225747.614950_ir.tif,1463,351.02,207.095,362.41,218.702,1,0,false_positive,1
29,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225748.683716_ir.tif,1464,34.482,26.683,44.607,40.451,1,0,false_positive,1
30,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225748.683716_ir.tif,1464,515.36,331.98,526.32,343.299,1,0,false_positive,1
31,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225908.595386_ir.tif,1537,123.529,32.0103,132.936,39.8671,1,0,animal,1
32,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_225909.712352_ir.tif,1538,137.26,470.339,147.576,480.311,1,0,off_frame,1,(note) animal likely (same as previous detection)
33,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230059.540608_ir.tif,1636,278.15,31.0078,286.748,37.8864,1,0,animal,1
34,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230100.662072_ir.tif,1637,288.957,450.737,298.41,458.33,1,0,animal_duplicate,1
35,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230127.436316_ir.tif,1661,404.629,148.013,415.706,157.055,1,0,false_positive,1
36,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230226.380302_ir.tif,1714,351.487,350.238,359.885,357.594,1,0,animal,1
37,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230226.380302_ir.tif,1714,203.945,136.974,211.971,144.077,1,0,animal,1
38,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230250.941593_ir.tif,1736,564.464,336.278,572.946,347.484,1,0,animal,1
39,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230334.433039_ir.tif,1775,425.55,162.441,434.274,170.069,1,0,animal,1
40,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230416.950560_ir.tif,1813,415.773,291.235,423.917,297.305,1,0,animal,1
41,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230428.204488_ir.tif,1823,18.91,51.9402,27.6064,60.9181,1,0,animal,1
42,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230429.330296_ir.tif,1824,29.511,506.581,40.945,512,1,0,off_frame,1,(note) animal likely
43,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230439.435659_ir.tif,1833,385.224,206.165,392.729,213.439,1,0,animal,1
44,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230452.906565_ir.tif,1845,418.95,63.678,428.379,75.584,1,0,false_positive,1
45,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230454.026732_ir.tif,1846,423.805,461.727,433.251,474.511,1,0,false_positive,1
46,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230455.145996_ir.tif,1847,586.035,296.642,597.66,305.024,1,0,animal,1
47,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230556.837235_ir.tif,1901,579.82,44.2856,593.624,53.8253,1,0,animal,1
48,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230558.033703_ir.tif,1902,553.54,482.148,567.043,491.371,1,0,off_frame,1,(note) animal likely (same as previous detection)
49,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230601.623408_ir.tif,1905,96.1812,-0.107883,107.348,7.29386,1,0,animal,1
50,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230602.815733_ir.tif,1906,0,467.447,5.883,479.037,1,0,off_frame,1,(note) animal likely (same as previous detection)
51,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230659.191500_ir.tif,1955,100.024,308.982,109.331,321.885,1,0,animal,1
52,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230700.316406_ir.tif,1956,43.807,120.281,53.768,129.788,1,0,false_positive,1
53,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230752.938055_ir.tif,2003,27.1345,194.013,36.5838,203.497,1,0,animal,1
54,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230800.769484_ir.tif,2010,413.547,239.8,422.295,249.868,1,0,false_positive,1
55,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230810.844402_ir.tif,2019,79.0894,290.464,88.3004,298.839,1,0,animal,1
56,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230823.181242_ir.tif,2030,493.701,163.146,501.938,170.445,1,0,animal,1
57,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_230904.742234_ir.tif,2067,16.9328,90.7013,25.0105,100.518,1,0,animal,1
58,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231037.761971_ir.tif,2149,13.478,196.37,24.508,218.253,1,0,false_positive,1
59,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231244.010690_ir.tif,2260,529.301,196.195,540.332,204.766,1,0,animal,1
60,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231244.010690_ir.tif,2260,547.263,263.948,557.241,273.945,1,0,animal,1
61,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231249.705323_ir.tif,2265,556.811,0.518,568.351,9.84,1,0,false_positive,1
62,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231250.845690_ir.tif,2266,533.195,377.988,544.2,386.693,1,0,false_positive,1
63,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231338.842649_ir.tif,2308,563.199,349.023,573.408,357.091,1,0,animal,1
64,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231338.842649_ir.tif,2308,634.361,384.995,639.965,398.011,1,0,off_frame,1,(note) animal likely
65,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231406.326740_ir.tif,2332,593.453,166.193,601.872,174.261,1,0,false_positive,1
66,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231558.008507_ir.tif,2430,337.483,309.33,348.908,317.771,1,0,animal,1
67,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231558.008507_ir.tif,2430,268.955,278.111,279.369,285.35,1,0,animal,1
68,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231636.813251_ir.tif,2464,206.091,164.017,214.545,171.206,1,0,animal,1
69,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231652.775310_ir.tif,2478,373.186,342.68,379.933,348.268,1,0,animal,1
70,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231744.216305_ir.tif,2523,58.5682,369.566,66.7937,378.608,1,0,animal,1
71,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231745.355371_ir.tif,2524,288.933,285.194,295.566,293.871,1,0,animal,1
72,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231817.295628_ir.tif,2552,119.363,408.852,128.205,421.749,1,0,animal,1
73,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_231905.294608_ir.tif,2594,392.271,374.35,400.918,387.553,1,0,false_positive,1
74,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232037.637814_ir.tif,2675,516.39,280.908,526.581,290.549,1,0,false_positive,1
75,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232216.148283_ir.tif,2700,249.507,56.496,259.399,74.364,1,0,false_positive,1
76,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232421.698942_ir.tif,2812,241.128,116.149,248.559,127.799,1,0,false_positive,1
77,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232516.032438_ir.tif,2861,444.602,0.099,455.1,8.46,1,0,false_positive,1
78,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232548.152412_ir.tif,2890,8.40894,255.705,16.5886,263.703,1,0,animal,1
79,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232602.500502_ir.tif,2903,13.103,0,24.839,5.944,1,0,false_positive,1
80,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232603.601509_ir.tif,2904,130.141,220.688,136.317,226.453,1,0,animal,1
81,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232628.944444_ir.tif,2927,253.949,28.78,264.429,46.257,1,0,false_positive,1
82,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232628.944444_ir.tif,2927,372.598,159.887,382.681,173.732,1,0,false_positive,1
83,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232839.455794_ir.tif,3046,409.281,30.172,417.523,38.719,1,0,false_positive,1
84,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232839.455794_ir.tif,3046,416.788,31.157,424.269,39.296,1,0,false_positive,1
85,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232839.455794_ir.tif,3046,423.874,39.048,431.593,48.665,1,0,false_positive,1
86,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232839.455794_ir.tif,3046,410.635,24.716,419.168,33.448,1,0,false_positive,1
87,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_232843.829518_ir.tif,3050,374.614,246.543,386.502,254.962,1,0,false_positive,1
88,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233229.258433_ir.tif,3257,564.259,18.4106,570.726,23.4576,1,0,animal,1
89,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233230.335401_ir.tif,3258,549.588,391.492,555.503,395.958,1,0,animal_duplicate,1
90,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233236.800924_ir.tif,3264,146.102,240.206,153.988,252.101,1,0,animal,1
91,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233601.265769_ir.tif,3456,268.484,341.092,274.491,347.908,1,0,animal,1
92,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233624.750330_ir.tif,3478,556.476,1.91247,566.63,8.64961,1,0,animal,1
93,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233625.806838_ir.tif,3479,559.339,368.324,569.815,374.683,1,0,animal_duplicate,1
94,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233631.090873_ir.tif,3484,433.541,127.792,444.69,139.747,1,0,false_positive,1
95,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233648.083858_ir.tif,3500,294.768,135.133,307.404,145.748,1,0,false_positive,1
96,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233648.083858_ir.tif,3500,293.568,133.74,308.923,147.175,1,0,false_positive,1
97,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233847.129931_ir.tif,3612,148.92,325.529,160.313,335.085,1,0,false_positive,1
98,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233904.122862_ir.tif,3628,625.642,16.214,638.331,26.451,1,0,off_frame,1,(note) animal likely (same as next detection)
99,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_233905.184645_ir.tif,3629,613.279,382.798,623.584,389.151,1,0,animal,1
100,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234131.638036_ir.tif,3767,604.29,139.223,610.536,143.913,1,0,animal,1
101,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234132.703299_ir.tif,3768,581.497,442.071,586.348,445.874,1,0,animal_duplicate,1
102,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234233.936598_ir.tif,3827,80.1313,299.199,89.2712,306.853,1,0,animal,1
103,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234449.301075_ir.tif,3957,104.8,135.196,118.164,147.478,1,0,false_positive,1
104,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234449.301075_ir.tif,3957,102.125,133.06,115.74,143.575,1,0,false_positive,1
105,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234449.301075_ir.tif,3957,102.799,138.167,116.375,149.014,1,0,false_positive,1
106,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234451.424190_ir.tif,3959,421.766,295.984,433.085,314.974,1,0,false_positive,1
107,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234525.496639_ir.tif,3991,258.09,263.544,269.682,280.692,1,0,false_positive,1
108,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234526.566591_ir.tif,3992,131.47,325.704,141.22,334.772,1,0,false_positive,1
109,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234528.707299_ir.tif,3994,505.056,54.581,515.757,66.311,1,0,false_positive,1
110,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234530.848555_ir.tif,3996,236.515,203.78,249.025,215.753,1,0,false_positive,1
111,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234536.200566_ir.tif,4001,298.32,128.714,305.887,136.459,1,0,animal,1
112,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/right_view/ice_seals_2025_fl223_R_20250513_234539.414890_ir.tif,4004,454.413,20.127,464.852,29.375,1,0,false_positive,1
