# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Tue Apr  7 17:35:16 2026   by: write_object_track_set_viame_csv
55,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231404.040004_rgb.jpg,2330,10591,4113.98,10755.7,4282.17,1,0,false_positive,1
56,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231446.288764_rgb.jpg,2367,1251.08,4353.47,1486.52,4516.3,1,0,animal,1
57,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231457.673914_rgb.jpg,2377,8275.57,4538.92,8490.39,4723.59,1,0,false_positive,1
58,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231524.949984_rgb.jpg,2401,8558.02,2612.43,8734.8,2836.06,1,0,false_positive,1
59,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231618.561274_rgb.jpg,2448,11587.5,6921.49,11714.6,7034.62,1,0,animal,1
60,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231636.813251_rgb.jpg,2464,4970.17,2104.18,5065.5,2254.62,1,0,animal,1
61,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231729.375533_rgb.jpg,2510,5888.19,5089.46,6015.97,5229.85,1,0,false_positive,1
62,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231813.866852_rgb.jpg,2549,61.5094,4563.78,307.474,4743.78,1,0,false_positive,1
63,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231847.044251_rgb.jpg,2578,3633.08,2013.24,3803.65,2184.01,1,0,false_positive,1
64,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232004.600816_rgb.jpg,2646,1187.2,8943.03,1379.62,9197.45,1,0,false_positive,1
65,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232008.024231_rgb.jpg,2649,10009.7,5423.36,10180.2,5695.33,1,0,false_positive,1
66,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232017.151293_rgb.jpg,2657,3389.68,5793.34,3571.34,5968.74,1,0,false_positive,1
67,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232033.081250_rgb.jpg,2671,5463.97,7784.69,5642.82,7982.8,1,0,false_positive,1
68,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232349.333503_rgb.jpg,2783,358.341,5456.96,530.243,5619.36,1,0,false_positive,1
69,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232433.954978_rgb.jpg,2823,10535.5,5618.24,10768.9,5816.43,1,0,false_positive,1
70,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232440.600759_rgb.jpg,2829,-63.5497,7296.48,55.7659,7566.27,1,0,off_frame,1
71,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232446.133553_rgb.jpg,2834,3750.32,2723.55,3947.45,2994.81,1,0,false_positive,1
72,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232504.949790_rgb.jpg,2851,9699.89,2908,9889.83,3114.57,1,0,false_positive,1
73,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232530.436685_rgb.jpg,2874,9259.4,1085.84,9457.33,1247.28,1,0,false_positive,1
74,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232559.195462_rgb.jpg,2900,7040.59,10275.1,7252.2,10520.5,1,0,off_frame,1
75,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232606.905611_rgb.jpg,2907,5060.44,1255.93,5148.38,1381.59,1,0,animal,1
76,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232820.838618_rgb.jpg,3029,4255.04,5137.71,4494.68,5379.86,1,0,animal,1
77,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233319.808470_rgb.jpg,3304,9144.91,1523.01,9275.02,1622.67,1,0,animal,1
78,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233534.784960_rgb.jpg,3431,11551.9,1569.18,11781,1753.36,1,0,false_positive,1
79,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233605.544212_rgb.jpg,3460,6930.37,1622.83,7149.5,1917.7,1,0,false_positive,1
80,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233749.649600_rgb.jpg,3558,7518.2,3469.68,7689.6,3676.39,1,0,false_positive,1
81,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233750.715764_rgb.jpg,3559,9644.27,9296.83,9829.47,9502.83,1,0,false_positive,1
82,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234149.586325_rgb.jpg,3784,11089.8,9196.16,11178.8,9315.57,1,0,animal,1
83,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234307.746988_rgb.jpg,3860,6664.32,2890.44,6785.93,2986.76,1,0,animal,1
84,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234325.208039_rgb.jpg,3877,8105.65,5297.88,8339.87,5452.35,1,0,false_positive,1
85,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234326.234764_rgb.jpg,3878,10079,4741.8,10266.6,4998.05,1,0,false_positive,1
86,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234346.874850_rgb.jpg,3898,3522.46,5544.18,3689.28,5733.85,1,0,false_positive,1
87,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234352.116085_rgb.jpg,3903,3915.89,2734.67,4116.02,3003.64,1,0,false_positive,1
88,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234445.055954_rgb.jpg,3953,1880.07,5889.31,2088.13,6086.31,1,0,false_positive,1
89,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_rgb.jpg,3954,-45.2416,8510.99,80.7084,8757.43,1,0,off_frame,1
90,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_rgb.jpg,3954,5906.85,3203.58,6128.34,3394.32,1,0,false_positive,1
91,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_rgb.jpg,3954,5882.31,3073.95,6097.8,3238.4,1,0,false_positive,1
92,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_rgb.jpg,3954,5843.2,3172.82,6086.98,3389.01,1,0,false_positive,1
93,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234447.178383_rgb.jpg,3955,11371.7,2995.38,11566.5,3167.82,1,0,false_positive,1
94,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234447.178383_rgb.jpg,3955,11339.9,2969.42,11584.7,3191.43,1,0,false_positive,1
95,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234448.239712_rgb.jpg,3956,10277.7,4435.82,10462.2,4669.39,1,0,false_positive,1
96,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234455.672018_rgb.jpg,3963,2719.63,3722.08,2878.35,3931.72,1,0,false_positive,1
97,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234456.733942_rgb.jpg,3964,203.567,8083.34,433.428,8303.46,1,0,false_positive,1
98,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234508.423357_rgb.jpg,3975,1703.3,3929.95,1920.3,4102.99,1,0,false_positive,1
99,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234508.423357_rgb.jpg,3975,1670.13,3897.33,1952.45,4135.67,1,0,false_positive,1
100,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234523.357686_rgb.jpg,3989,11704.8,3449.97,11891.9,3639.87,1,0,false_positive,1
101,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234524.427233_rgb.jpg,3990,5895.72,8917.63,6129.06,9093.78,1,0,false_positive,1
102,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234525.496639_rgb.jpg,3991,5875.24,8124.91,6039.09,8314.21,1,0,false_positive,1
103,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234525.496639_rgb.jpg,3991,5734.48,7984.34,5897.35,8154.7,1,0,false_positive,1
104,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234527.637213_rgb.jpg,3993,5567.65,2603.87,5781.66,2912.71,1,0,false_positive,1
105,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234532.989485_rgb.jpg,3998,2318.54,6020.29,2508.03,6176.55,1,0,false_positive,1
106,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234534.060215_rgb.jpg,3999,286.58,6046.6,471.505,6211.77,1,0,false_positive,1
107,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234642.861819_rgb.jpg,4063,2678.17,2768.11,2888.84,2976.99,1,0,false_positive,1
108,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234730.319674_rgb.jpg,4107,5666.62,6901.75,5809.85,6999.35,1,0,animal,1
