# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Tue Apr  7 17:34:55 2026   by: write_object_track_set_viame_csv
20,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_225746.545744_ir.tif,1462,488.982,8.82902,497.842,19.7367,1,0,animal,1
21,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_225747.614950_ir.tif,1463,496.437,488.26,507.987,501.946,1,0,off_frame,1
22,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_225805.825259_ir.tif,1480,469.052,432.474,477.25,444.532,1,0,false_positive,1
23,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_225910.829298_ir.tif,1539,142.683,57.0529,148.543,63.8307,1,0,animal,1
24,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230056.164747_ir.tif,1633,278.729,267.464,284.556,274.057,1,0,animal,1
25,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230059.540608_ir.tif,1636,494.648,5.19481,501.436,11.8416,1,0,animal,1
26,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230100.662072_ir.tif,1637,511.103,485.256,520.933,494.947,1,0,off_frame,1
27,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230111.846740_ir.tif,1647,569.227,60.8367,575.367,69.098,1,0,animal,1
28,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230112.962948_ir.tif,1648,316.204,238.706,321.684,245.852,1,0,animal,1
29,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230144.111079_ir.tif,1676,531.039,329.961,538.291,337.73,1,0,animal,1
30,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230211.884232_ir.tif,1701,377.728,248.754,384.573,255.497,1,0,animal,1
31,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230218.572036_ir.tif,1707,537.472,418.526,548.287,430.929,1,0,animal,1
32,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230308.725285_ir.tif,1752,542.323,153.126,548.536,157.137,1,0,animal,1
33,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230308.725285_ir.tif,1752,536.551,149.691,544.787,154.585,1,0,animal,1
34,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230405.746752_ir.tif,1803,124.117,375.738,131.653,381.811,1,0,animal,1
35,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230405.746752_ir.tif,1803,132.391,368.819,138.686,374.414,1,0,animal,1
36,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230416.950560_ir.tif,1813,296.328,283.105,302.127,291.445,1,0,animal,1
37,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230509.658405_ir.tif,1860,101.753,364.34,111.152,373.78,1,0,false_positive,1
38,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230701.441154_ir.tif,1957,435.42,238.35,443.777,248.878,1,0,false_positive,1
39,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230704.816355_ir.tif,1960,498.942,291.917,506.236,297.221,1,0,animal,1
40,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230713.818053_ir.tif,1968,159.95,406.514,167.016,412.522,1,0,animal,1
41,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230738.427222_ir.tif,1990,80.0956,119.928,84.7606,124.758,1,0,animal,1
42,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230807.492943_ir.tif,2016,475.985,11.0529,483.231,16.3098,1,0,animal,1
43,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230807.492943_ir.tif,2016,476.992,16.2194,483.793,23.5599,1,0,animal,1
44,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_230808.610789_ir.tif,2017,458.735,494.286,467.469,506.54,1,0,off_frame,1
45,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231019.559158_ir.tif,2133,226.957,80.819,234.674,88.94,1,0,false_positive,1
46,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231126.626775_ir.tif,2192,566.133,315.091,571.084,322.83,1,0,animal,1
47,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231126.626775_ir.tif,2192,539.116,304.502,543.423,308.415,1,0,false_positive,1
48,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231158.490930_ir.tif,2220,472.496,181.439,481.071,194.473,1,0,false_positive,1
49,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231213.296320_ir.tif,2233,436.939,357.314,445.559,368.974,1,0,false_positive,1
50,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231214.431986_ir.tif,2234,99.228,295.82,109.872,305.924,1,0,false_positive,1
51,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231236.053040_ir.tif,2253,196.747,342.856,209.208,352.688,1,0,animal,1
52,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231322.826452_ir.tif,2294,311.357,252.374,321.772,261.558,1,0,false_positive,1
53,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231323.970577_ir.tif,2295,605.938,251.628,612.293,258.821,1,0,animal,1
54,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231334.256542_ir.tif,2304,351.924,186.01,358.977,196.839,1,0,false_positive,1
55,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231404.040004_ir.tif,2330,562.779,177.519,571.282,186.232,1,0,false_positive,1
56,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231446.288764_ir.tif,2367,71.886,182.249,84.113,190.62,1,0,animal,1
57,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231457.673914_ir.tif,2377,440.749,197.951,451.873,207.489,1,0,false_positive,1
58,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231524.949984_ir.tif,2401,457.342,96.809,466.431,108.43,1,0,false_positive,1
59,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231618.561274_ir.tif,2448,612.573,326.032,619.154,331.879,1,0,animal,1
60,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231636.813251_ir.tif,2464,269.318,66.9567,274.192,74.7946,1,0,animal,1
61,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231729.375533_ir.tif,2510,314.828,224.814,321.417,232.095,1,0,false_positive,1
62,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231813.866852_ir.tif,2549,9.2,192.312,21.965,201.578,1,0,false_positive,1
63,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_231847.044251_ir.tif,2578,199.156,61.101,207.966,69.945,1,0,false_positive,1
64,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232004.600816_ir.tif,2646,64.352,423.605,74.235,436.834,1,0,false_positive,1
65,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232008.024231_ir.tif,2649,531.048,245.913,539.76,260.084,1,0,false_positive,1
66,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232017.151293_ir.tif,2657,182.927,259.768,192.316,268.846,1,0,false_positive,1
67,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232033.081250_ir.tif,2671,290.087,366.287,299.308,376.563,1,0,false_positive,1
68,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232349.333503_ir.tif,2783,23.982,239.49,32.87,247.892,1,0,false_positive,1
69,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232433.954978_ir.tif,2823,558.492,256.666,570.582,266.9,1,0,false_positive,1
70,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232440.600759_ir.tif,2829,0.144,335.859,6.17,349.959,1,0,off_frame,1
71,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232446.133553_ir.tif,2834,204.668,98.59,214.783,112.701,1,0,false_positive,1
72,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232504.949790_ir.tif,2851,517.061,113.339,526.857,124.051,1,0,false_positive,1
73,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232530.436685_ir.tif,2874,495.579,17.112,505.836,25.442,1,0,false_positive,1
74,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232559.195462_ir.tif,2900,370.647,498.669,381.547,511.406,1,0,off_frame,1
75,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232606.905611_ir.tif,2907,274.833,22.4028,279.341,28.9425,1,0,animal,1
76,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_232820.838618_ir.tif,3029,228.985,226.059,241.361,238.602,1,0,animal,1
77,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233319.808470_ir.tif,3304,489.167,39.9568,495.915,45.0924,1,0,animal,1
78,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233534.784960_ir.tif,3431,615.573,44.512,627.451,54.012,1,0,false_positive,1
79,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233605.544212_ir.tif,3460,372.734,43.401,383.984,58.736,1,0,false_positive,1
80,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233749.649600_ir.tif,3558,401.935,141.02,410.756,151.755,1,0,false_positive,1
81,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_233750.715764_ir.tif,3559,508.323,449.392,517.87,460.078,1,0,false_positive,1
82,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234149.586325_ir.tif,3784,584.357,445.243,588.925,451.453,1,0,animal,1
83,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234307.746988_ir.tif,3860,357.604,109.782,363.909,114.748,1,0,animal,1
84,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234325.208039_ir.tif,3877,431.131,237.751,443.302,245.683,1,0,false_positive,1
85,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234326.234764_ir.tif,3878,535.31,210.131,544.934,223.46,1,0,false_positive,1
86,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234346.874850_ir.tif,3898,190.13,246.76,198.726,256.602,1,0,false_positive,1
87,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234352.116085_ir.tif,3903,213.356,99.318,223.631,113.306,1,0,false_positive,1
88,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234445.055954_ir.tif,3953,103.532,263.557,114.289,273.75,1,0,false_positive,1
89,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_ir.tif,3954,0,399.774,6.396,412.639,1,0,off_frame,1
90,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_ir.tif,3954,317.524,125.696,328.993,135.548,1,0,false_positive,1
91,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_ir.tif,3954,316.353,118.851,327.53,127.324,1,0,false_positive,1
92,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234446.117078_ir.tif,3954,314.208,124.042,326.825,135.215,1,0,false_positive,1
93,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234447.178383_ir.tif,3955,604.811,119.36,614.893,128.271,1,0,false_positive,1
94,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234447.178383_ir.tif,3955,603.163,118.009,615.828,129.487,1,0,false_positive,1
95,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234448.239712_ir.tif,3956,546.025,194.2,555.509,206.338,1,0,false_positive,1
96,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234455.672018_ir.tif,3963,149.612,150.214,157.764,161.114,1,0,false_positive,1
97,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234456.733942_ir.tif,3964,13.459,377.576,25.341,388.967,1,0,false_positive,1
98,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234508.423357_ir.tif,3975,96.029,160.337,107.278,169.261,1,0,false_positive,1
99,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234508.423357_ir.tif,3975,94.315,158.647,108.938,170.953,1,0,false_positive,1
100,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234523.357686_ir.tif,3989,621.896,143.551,631.559,153.388,1,0,false_positive,1
101,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234524.427233_ir.tif,3990,311.737,426.302,323.842,435.376,1,0,false_positive,1
102,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234525.496639_ir.tif,3991,311.384,384.522,319.824,394.347,1,0,false_positive,1
103,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234525.496639_ir.tif,3991,304.117,377.007,312.523,385.836,1,0,false_positive,1
104,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234527.637213_ir.tif,3993,300.25,93.85,311.218,109.925,1,0,false_positive,1
105,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234532.989485_ir.tif,3998,126.448,270.805,136.266,278.869,1,0,false_positive,1
106,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234534.060215_ir.tif,3999,19.675,270.46,29.245,278.997,1,0,false_positive,1
107,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234642.861819_ir.tif,4063,148.302,100.036,159.185,110.852,1,0,false_positive,1
108,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234730.319674_ir.tif,4107,301.538,319.98,308.978,324.997,1,0,animal,1
109,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234730.319674_ir.tif,4107,293.703,319.426,300,326.575,1,0,animal,1
110,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234812.485996_ir.tif,4146,501.844,69.643,511.037,81.16,1,0,false_positive,1
111,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234837.475251_ir.tif,4169,486.377,347.218,492.87,353.908,1,0,animal,1
112,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_234906.825815_ir.tif,4196,435.413,212.114,441.385,219.778,1,0,animal,1
113,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/center_view/ice_seals_2025_fl223_C_20250513_235027.862534_ir.tif,4271,347.137,186.005,357.12,196.689,1,0,animal,1
